hour,base_candidates,accepted_candidates,acceptance_rate,timeframe,filter_preset,segment,experiment_name
6,432,56,0.12962962962962962,M5,strict,OOS,volume_atr
7,444,42,0.0945945945945946,M5,strict,OOS,volume_atr
8,405,79,0.19506172839506172,M5,strict,OOS,volume_atr
9,446,114,0.2556053811659193,M5,strict,OOS,volume_atr
10,443,150,0.33860045146726864,M5,strict,OOS,volume_atr
11,434,107,0.2465437788018433,M5,strict,OOS,volume_atr
12,388,85,0.2190721649484536,M5,strict,OOS,volume_atr
13,404,91,0.22524752475247525,M5,strict,OOS,volume_atr
14,487,152,0.31211498973305957,M5,strict,OOS,volume_atr
15,398,269,0.6758793969849246,M5,strict,OOS,volume_atr
16,253,186,0.7351778656126482,M5,strict,OOS,volume_atr
17,86,44,0.5116279069767442,M5,strict,OOS,volume_atr
18,220,132,0.6,M5,strict,OOS,volume_atr
19,385,173,0.44935064935064933,M5,strict,OOS,volume_atr
20,458,134,0.2925764192139738,M5,strict,OOS,volume_atr
21,370,95,0.25675675675675674,M5,strict,OOS,volume_atr
22,432,69,0.1597222222222222,M5,strict,OOS,volume_atr
23,357,9,0.025210084033613446,M5,strict,OOS,volume_atr
0,46,0,0.0,M5,strict,OOS,adaptive_quality
1,426,2,0.004694835680751174,M5,strict,OOS,adaptive_quality
2,511,21,0.0410958904109589,M5,strict,OOS,adaptive_quality
3,509,16,0.03143418467583497,M5,strict,OOS,adaptive_quality
4,456,13,0.02850877192982456,M5,strict,OOS,adaptive_quality
5,476,18,0.037815126050420166,M5,strict,OOS,adaptive_quality
6,432,5,0.011574074074074073,M5,strict,OOS,adaptive_quality
7,444,8,0.018018018018018018,M5,strict,OOS,adaptive_quality
8,405,17,0.04197530864197531,M5,strict,OOS,adaptive_quality
9,446,17,0.03811659192825112,M5,strict,OOS,adaptive_quality
10,443,20,0.045146726862302484,M5,strict,OOS,adaptive_quality
11,434,21,0.04838709677419355,M5,strict,OOS,adaptive_quality
12,388,12,0.030927835051546393,M5,strict,OOS,adaptive_quality
13,404,17,0.04207920792079208,M5,strict,OOS,adaptive_quality
14,487,28,0.057494866529774126,M5,strict,OOS,adaptive_quality
15,398,35,0.08793969849246232,M5,strict,OOS,adaptive_quality
16,253,19,0.07509881422924901,M5,strict,OOS,adaptive_quality
17,86,5,0.05813953488372093,M5,strict,OOS,adaptive_quality
18,220,7,0.031818181818181815,M5,strict,OOS,adaptive_quality
19,385,24,0.06233766233766234,M5,strict,OOS,adaptive_quality
20,458,17,0.03711790393013101,M5,strict,OOS,adaptive_quality
21,370,17,0.04594594594594595,M5,strict,OOS,adaptive_quality
22,432,12,0.027777777777777776,M5,strict,OOS,adaptive_quality
23,357,0,0.0,M5,strict,OOS,adaptive_quality
0,46,0,0.0,M5,strict,OOS,session_plus_adaptive
1,426,0,0.0,M5,strict,OOS,session_plus_adaptive
2,511,0,0.0,M5,strict,OOS,session_plus_adaptive
3,509,0,0.0,M5,strict,OOS,session_plus_adaptive
4,456,0,0.0,M5,strict,OOS,session_plus_adaptive
5,476,0,0.0,M5,strict,OOS,session_plus_adaptive
6,432,0,0.0,M5,strict,OOS,session_plus_adaptive
7,444,8,0.018018018018018018,M5,strict,OOS,session_plus_adaptive
8,405,17,0.04197530864197531,M5,strict,OOS,session_plus_adaptive
9,446,17,0.03811659192825112,M5,strict,OOS,session_plus_adaptive
10,443,20,0.045146726862302484,M5,strict,OOS,session_plus_adaptive
11,434,21,0.04838709677419355,M5,strict,OOS,session_plus_adaptive
12,388,12,0.030927835051546393,M5,strict,OOS,session_plus_adaptive
13,404,17,0.04207920792079208,M5,strict,OOS,session_plus_adaptive
14,487,28,0.057494866529774126,M5,strict,OOS,session_plus_adaptive
15,398,35,0.08793969849246232,M5,strict,OOS,session_plus_adaptive
16,253,19,0.07509881422924901,M5,strict,OOS,session_plus_adaptive
17,86,5,0.05813953488372093,M5,strict,OOS,session_plus_adaptive
18,220,7,0.031818181818181815,M5,strict,OOS,session_plus_adaptive
19,385,24,0.06233766233766234,M5,strict,OOS,session_plus_adaptive
20,458,17,0.03711790393013101,M5,strict,OOS,session_plus_adaptive
21,370,0,0.0,M5,strict,OOS,session_plus_adaptive
22,432,0,0.0,M5,strict,OOS,session_plus_adaptive
23,357,0,0.0,M5,strict,OOS,session_plus_adaptive
